asset_id,cse_id,asset_type,criticality,business_function,environment,monitoring_status
AST-CSE-041-086,CSE-041,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-041-087,CSE-041,Web Application Server,LOW,Customer Portal,DR,ACTIVE
AST-CSE-041-088,CSE-041,NextGen Firewall,MEDIUM,Perimeter Defense,DR,ACTIVE
AST-CSE-041-089,CSE-041,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-041-090,CSE-041,Relational Database Server,MEDIUM,Transactional Database,Staging,ACTIVE
AST-CSE-041-091,CSE-041,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-041-092,CSE-041,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-041-093,CSE-041,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-041-094,CSE-041,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-041-095,CSE-041,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
AST-CSE-042-001,CSE-042,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-042-002,CSE-042,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-042-003,CSE-042,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-042-004,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-005,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-006,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-007,CSE-042,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-042-008,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-009,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-010,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-011,CSE-042,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-012,CSE-042,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-042-013,CSE-042,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-042-014,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-015,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-016,CSE-042,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-042-017,CSE-042,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-042-018,CSE-042,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-042-019,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-020,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-021,CSE-042,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-042-022,CSE-042,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-042-023,CSE-042,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-042-024,CSE-042,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-025,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-026,CSE-042,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-042-027,CSE-042,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-028,CSE-042,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-029,CSE-042,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-042-030,CSE-042,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-031,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-032,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-033,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-034,CSE-042,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-035,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-036,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-037,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-038,CSE-042,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-039,CSE-042,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-040,CSE-042,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-041,CSE-042,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-042-042,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-043,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-044,CSE-042,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-042-045,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-046,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-047,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-048,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-049,CSE-042,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-042-050,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-051,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-052,CSE-042,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-053,CSE-042,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-042-054,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-055,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-056,CSE-042,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-042-057,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-058,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-059,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-060,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-061,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-062,CSE-042,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-042-063,CSE-042,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-064,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-065,CSE-042,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-042-066,CSE-042,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-067,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-068,CSE-042,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-042-069,CSE-042,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-070,CSE-042,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-071,CSE-042,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-042-072,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,DR,ACTIVE
AST-CSE-042-073,CSE-042,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-042-074,CSE-042,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-075,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-042-076,CSE-042,NextGen Firewall,LOW,Perimeter Defense,Staging,ACTIVE
AST-CSE-042-077,CSE-042,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-042-078,CSE-042,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-042-079,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-042-080,CSE-042,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-081,CSE-042,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-042-082,CSE-042,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-083,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,DR,ACTIVE
AST-CSE-042-084,CSE-042,SIEM Collector Node,LOW,Telemetry Aggregation,DR,ACTIVE
AST-CSE-042-085,CSE-042,SCADA RTU / PLC,LOW,Industrial Control Gateway,Production,ACTIVE
AST-CSE-042-086,CSE-042,NextGen Firewall,LOW,Perimeter Defense,Production,ACTIVE
AST-CSE-042-087,CSE-042,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-042-088,CSE-042,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-042-089,CSE-042,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-042-090,CSE-042,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-042-091,CSE-042,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-042-092,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-042-093,CSE-042,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-094,CSE-042,Relational Database Server,MEDIUM,Transactional Database,Staging,ACTIVE
AST-CSE-042-095,CSE-042,OT Engineering Workstation,MEDIUM,Substation Automation,Staging,ACTIVE
AST-CSE-042-096,CSE-042,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,DR,ACTIVE
AST-CSE-042-097,CSE-042,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-042-098,CSE-042,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-042-099,CSE-042,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-042-100,CSE-042,Relational Database Server,LOW,Transactional Database,Staging,ACTIVE
AST-CSE-042-101,CSE-042,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-042-102,CSE-042,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-042-103,CSE-042,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-042-104,CSE-042,OT Engineering Workstation,MEDIUM,Substation Automation,DR,ACTIVE
AST-CSE-042-105,CSE-042,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-042-106,CSE-042,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-042-107,CSE-042,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-042-108,CSE-042,Domain Controller (AD),MEDIUM,Identity and Access Management,DR,ACTIVE
AST-CSE-043-001,CSE-043,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-043-002,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-003,CSE-043,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-043-004,CSE-043,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-005,CSE-043,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-006,CSE-043,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-043-007,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-008,CSE-043,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-043-009,CSE-043,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-010,CSE-043,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-043-011,CSE-043,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-043-012,CSE-043,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-043-013,CSE-043,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-014,CSE-043,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-043-015,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-016,CSE-043,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-017,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-018,CSE-043,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-019,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-020,CSE-043,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-021,CSE-043,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-043-022,CSE-043,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-023,CSE-043,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-024,CSE-043,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-043-025,CSE-043,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-043-026,CSE-043,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-043-027,CSE-043,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-043-028,CSE-043,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-043-029,CSE-043,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-043-030,CSE-043,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-043-031,CSE-043,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-032,CSE-043,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-033,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-034,CSE-043,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-043-035,CSE-043,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-043-036,CSE-043,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-037,CSE-043,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-043-038,CSE-043,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-043-039,CSE-043,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-043-040,CSE-043,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-043-041,CSE-043,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-043-042,CSE-043,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-043,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-044,CSE-043,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-045,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-046,CSE-043,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-047,CSE-043,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-048,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-049,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-050,CSE-043,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-051,CSE-043,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-043-052,CSE-043,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-043-053,CSE-043,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-043-054,CSE-043,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-043-055,CSE-043,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Production,ACTIVE
AST-CSE-043-056,CSE-043,Relational Database Server,LOW,Transactional Database,Staging,ACTIVE
AST-CSE-043-057,CSE-043,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-043-058,CSE-043,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-043-059,CSE-043,OT Engineering Workstation,MEDIUM,Substation Automation,DR,ACTIVE
AST-CSE-043-060,CSE-043,Web Application Server,MEDIUM,Customer Portal,DR,ACTIVE
AST-CSE-043-061,CSE-043,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-043-062,CSE-043,OT Engineering Workstation,MEDIUM,Substation Automation,Production,ACTIVE
AST-CSE-043-063,CSE-043,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-043-064,CSE-043,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-043-065,CSE-043,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-043-066,CSE-043,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-043-067,CSE-043,NextGen Firewall,MEDIUM,Perimeter Defense,DR,ACTIVE
AST-CSE-043-068,CSE-043,OT Engineering Workstation,LOW,Substation Automation,Staging,ACTIVE
AST-CSE-043-069,CSE-043,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-043-070,CSE-043,SIEM Collector Node,LOW,Telemetry Aggregation,DR,ACTIVE
AST-CSE-043-071,CSE-043,OT Engineering Workstation,MEDIUM,Substation Automation,Production,ACTIVE
AST-CSE-043-072,CSE-043,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-043-073,CSE-043,Core Banking Switch,MEDIUM,Payment Processing Engine,Staging,ACTIVE
AST-CSE-043-074,CSE-043,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-043-075,CSE-043,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-043-076,CSE-043,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-043-077,CSE-043,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-043-078,CSE-043,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-043-079,CSE-043,NextGen Firewall,LOW,Perimeter Defense,Production,ACTIVE
AST-CSE-043-080,CSE-043,OT Engineering Workstation,MEDIUM,Substation Automation,Staging,ACTIVE
AST-CSE-043-081,CSE-043,Web Application Server,MEDIUM,Customer Portal,DR,ACTIVE
AST-CSE-043-082,CSE-043,NextGen Firewall,LOW,Perimeter Defense,Staging,ACTIVE
AST-CSE-043-083,CSE-043,OT Engineering Workstation,MEDIUM,Substation Automation,DR,ACTIVE
AST-CSE-043-084,CSE-043,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-044-001,CSE-044,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-044-002,CSE-044,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-044-003,CSE-044,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-044-004,CSE-044,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-044-005,CSE-044,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-044-006,CSE-044,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-044-007,CSE-044,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-044-008,CSE-044,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-044-009,CSE-044,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-044-010,CSE-044,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-044-011,CSE-044,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-044-012,CSE-044,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-044-013,CSE-044,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-044-014,CSE-044,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-044-015,CSE-044,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
